GRN,0.68388,0.57224,0.71303,0.82026
GRN,0.82291,0.75566,0.87314,0.93917
GRN,0.87604,0.85106,0.93971,0.97167
GRN,0.91457,0.92869,0.9768,0.99036
GRN,0.73102,0.63309,0.76908,0.86256
