X,Y,Lr,Ch,Density,DoC,D1_D2,Lr_rAboveThresh
15961.381,28003.419,0,2,0.000795774715459477,0,0.000795774715459477,0
16013.915,27995.488,0,2,0.000795774715459477,0,0.000795774715459477,0
14538.863,24918.78,681329.160941835,2,0.0111408460164327,0.827846822750229,0.00716197243913529,1
14555.304,24944.793,566900.12890261,2,0.00795774715459477,0.664435409556174,0.00397887357729738,1
14553.581,24926.962,755866.838536813,2,0.0135281701628111,0.80213763393902,0.0103450713009732,1
14541.843,24917.846,707048.684957184,2,0.0119366207318921,0.716386853610346,0.00716197243913529,1
14565.929,24893.57,499958.919762255,2,0.00636619772367581,0.754437833108101,0.00159154943091895,1
14559.978,24963.666,462872.016976468,2,0.00557042300821634,0.754707355411489,0.00238732414637843,1
14549.782,24916.015,654599.884051111,2,0.0103450713009732,0.688838829458633,0.00795774715459477,1
14537.888,24917.773,681329.160941835,2,0.0111408460164327,0.841492832614493,0.00716197243913529,1
14561.733,24910.303,597565.204391766,2,0.00875352187005424,0.818055154944599,0.00557042300821634,1
14498.875,24879.479,731864.919400882,2,0.0127323954473516,0.586752777617443,0.000795774715459477,1
14569.516,24919.345,499958.919762255,2,0.00636619772367581,0.637533442139985,0.00477464829275686,1
14489.068,24942.582,534478.567203418,2,0.00716197243913529,0.629971007972266,0.000795774715459477,1
14544.725,24923.832,681329.160941835,2,0.0111408460164327,0.699946167436577,0.00716197243913529,1
14536.984,24911.824,731864.919400882,2,0.0127323954473516,0.734604958543742,0.00716197243913529,1
14569.274,24936.151,534478.567203418,2,0.00716197243913529,0.769812383613544,0.00477464829275686,1
14602.653,24953.576,422542.408226543,2,0.00477464829275686,0.192763466005814,0.000795774715459477,1
14592.655,24892.085,0,2,0.000795774715459477,0,0.000795774715459477,0
14500.678,24960.595,534478.567203418,2,0.00716197243913529,0.807825987089687,0.00238732414637843,1
14630.074,24903.652,188966.709634203,2,0.00159154943091895,0.538922443880393,0.000795774715459477,1
14506.682,24955.762,755866.838536813,2,0.0135281701628111,0.812789201095242,0.00318309886183791,1
16951.296,26427.704,731864.919400882,2,0.0127323954473516,0.974276120658141,0.00636619772367581,1
16967.301,26415.144,731864.919400882,2,0.0127323954473516,0.949511077002128,0.00636619772367581,1
16975.988,26430.136,779129.703547243,2,0.0143239448782706,0.975914080040156,0.00875352187005424,1
16957.115,26435.721,779129.703547243,2,0.0143239448782706,0.973972448463331,0.00716197243913529,1
16968.191,26422.082,801717.850805127,2,0.0151197195937301,0.967661160176293,0.00795774715459477,1
16934.756,26408.611,377933.419268407,2,0.00397887357729738,0.935799073280281,0.00159154943091895,1
16954.291,26425.781,681329.160941835,2,0.0111408460164327,0.960733270156153,0.00636619772367581,1
16973.953,26434.054,755866.838536813,2,0.0135281701628111,0.958131268244258,0.00716197243913529,1
16992.925,26421.549,779129.703547243,2,0.0143239448782706,0.912805853451862,0.00557042300821634,1
16909.639,26435.835,801717.850805127,2,0.0151197195937301,0.76168203707863,0.000795774715459477,1
16967.202,26422.064,801717.850805127,2,0.0151197195937301,0.964668435734734,0.00795774715459477,1
16937.353,26434.368,731864.919400882,2,0.0127323954473516,0.867717778521631,0.00397887357729738,1
16960.209,26426.879,755866.838536813,2,0.0135281701628111,0.953604243488272,0.00716197243913529,1
16734.305,27695.319,0,2,0.000795774715459477,0,0.000795774715459477,0
18716.784,28632.688,0,2,0.000795774715459477,0,0.000795774715459477,0
18548.286,28726.485,0,2,0.000795774715459477,0,0.000795774715459477,0
18603.674,28726.518,267239.283601709,2,0.00238732414637843,-0.154271816722264,0.00238732414637843,1
16890.616,27761.485,499958.919762255,2,0.00636619772367581,0.666239474327506,0.00318309886183791,1
18510.251,26759.03,188966.709634203,2,0.00159154943091895,0.23981251032498,0.000795774715459477,1
18612.8,28710.865,188966.709634203,2,0.00159154943091895,-0.210248179014218,0.00159154943091895,1
18618.321,28739.642,188966.709634203,2,0.00159154943091895,-0.253500266364442,0.00159154943091895,1
16936.92,27774.205,188966.709634203,2,0.00159154943091895,-0.0720504047780231,0.00159154943091895,1
16852.053,27760.774,654599.884051111,2,0.0103450713009732,0.663290135232248,0.000795774715459477,1
19015.81,28196.202,499958.919762255,2,0.00636619772367581,0.258652908009869,0.00636619772367581,1
18968.192,28206.201,188966.709634203,2,0.00159154943091895,0.460423425927038,0.00159154943091895,1
16940.691,27787.129,188966.709634203,2,0.00159154943091895,-0.146369899508821,0.00159154943091895,1
16915.45,27754.033,267239.283601709,2,0.00238732414637843,0.303400722060824,0.00238732414637843,1
18995.01,26199.4,267239.283601709,2,0.00238732414637843,0.821012081522508,0.00238732414637843,1
16909.432,27759.855,422542.408226543,2,0.00477464829275686,0.423579362310125,0.00397887357729738,1
16916.141,27774.811,267239.283601709,2,0.00238732414637843,0.260191990872084,0.00238732414637843,1
18907.73,24975.615,188966.709634203,2,0.00159154943091895,-0.392774825454801,0.00159154943091895,1
18881.273,24958.317,188966.709634203,2,0.00159154943091895,-0.278578262690271,0.00159154943091895,1
18970.914,24983.702,0,2,0.000795774715459477,0,0.000795774715459477,0
18928.353,24985.883,188966.709634203,2,0.00159154943091895,-0.433176128787055,0.00159154943091895,1
18915.47,24987.623,267239.283601709,2,0.00238732414637843,-0.430561867386652,0.00238732414637843,1
18878.193,24966.171,188966.709634203,2,0.00159154943091895,-0.290215982649693,0.00159154943091895,1
16860.577,26477.449,327299.942025555,2,0.00318309886183791,0.161221894419596,0.000795774715459477,1
14461.687,28091.455,0,2,0.000795774715459477,0,0.000795774715459477,0
18288.146,26384.128,0,2,0.000795774715459477,0,0.000795774715459477,0
18283.528,26361.3,0,2,0.000795774715459477,0,0.000795774715459477,0
18231.245,26420.654,188966.709634203,2,0.00159154943091895,0.767521051034352,0.000795774715459477,1
18258.762,26433.027,327299.942025555,2,0.00318309886183791,0.696816819533385,0.000795774715459477,1
18268.228,26393.649,188966.709634203,2,0.00159154943091895,0.90651752013426,0.000795774715459477,1
18228.014,26370.165,0,2,0.000795774715459477,0,0.000795774715459477,0
17668.636,25857.531,597565.204391766,2,0.00875352187005424,-0.390612914109287,0.00875352187005424,1
18711.06,28686.968,0,2,0.000795774715459477,0,0.000795774715459477,0
18317.356,29242.343,0,2,0.000795774715459477,0,0.000795774715459477,0
18259.821,29254.137,0,2,0.000795774715459477,0,0.000795774715459477,0
18299.413,29527.78,0,2,0.000795774715459477,0,0.000795774715459477,0
18287.179,29553.264,0,2,0.000795774715459477,0,0.000795774715459477,0
18493.126,29193.177,0,2,0.000795774715459477,0,0.000795774715459477,0
18210.673,29095.02,0,2,0.000795774715459477,0,0.000795774715459477,0
18550.561,29188.304,0,2,0.000795774715459477,0,0.000795774715459477,0
14712.122,29042.369,0,2,0.000795774715459477,0,0.000795774715459477,0
18909.523,26160.249,654599.884051111,2,0.0103450713009732,0.644238851425513,0.0103450713009732,1
18947.874,26175.788,906252.502920394,2,0.0190985931710274,0.973031697732217,0.0111408460164327,1
18949.724,26184.722,731864.919400882,2,0.0127323954473516,0.84335949409638,0.00795774715459477,1
18936.164,26164.695,944833.548171017,2,0.0206901426019464,0.977428385596838,0.0143239448782706,1
18949.416,26137.253,626731.67372469,2,0.00954929658551372,0.888000864145077,0.00716197243913529,1
19014.251,26168.113,327299.942025555,2,0.00318309886183791,0.857073453120933,0.000795774715459477,1
18928.197,26168.504,823686.790988886,2,0.0159154943091895,0.850096019620582,0.0127323954473516,1
18937.153,26164.714,906252.502920394,2,0.0190985931710274,0.978718951351155,0.0127323954473516,1
18988.486,26171.593,731864.919400882,2,0.0127323954473516,0.986707589950859,0.00557042300821634,1
18961.83,26168.135,1017616.87444212,2,0.0238732414637843,0.98857110600589,0.0103450713009732,1
18941.25,26154.901,963544.939844225,2,0.0214859173174059,0.980874061922676,0.0135281701628111,1
18947.831,26178.754,886332.432950245,2,0.018302818455568,0.969456469281806,0.0111408460164327,1
18931.362,26154.719,823686.790988886,2,0.0159154943091895,0.848070275739219,0.0111408460164327,1
18897.275,26186.721,566900.12890261,2,0.00795774715459477,0.403745289535362,0.00795774715459477,1
18933.24,26161.675,886332.432950245,2,0.018302818455568,0.853581067439693,0.0127323954473516,1
18923.352,26161.493,801717.850805127,2,0.0151197195937301,0.81510746237981,0.0143239448782706,1
18980.93,26146.733,597565.204391766,2,0.00875352187005424,0.895766755680776,0.00238732414637843,1
18962.805,26169.142,981899.826076666,2,0.0222816920328653,0.987956289722012,0.00875352187005424,1
17718.989,27586.909,0,2,0.000795774715459477,0,0.000795774715459477,0
18937.268,28017.756,0,2,0.000795774715459477,0,0.000795774715459477,0
18985.003,25587.139,0,2,0.000795774715459477,0,0.000795774715459477,0
18839.957,25631.927,0,2,0.000795774715459477,0,0.000795774715459477,0
17013.301,27482.924,188966.709634203,2,0.00159154943091895,-0.0540849572588898,0.00159154943091895,1
16978.958,27532.72,0,2,0.000795774715459477,0,0.000795774715459477,0
17009.176,27494.714,188966.709634203,2,0.00159154943091895,-0.0911609938356959,0.00159154943091895,1
17014.771,29586.162,0,2,0.000795774715459477,0,0.000795774715459477,0
19051.75,25071.219,626731.67372469,2,0.00954929658551372,-0.542175091648562,0.00954929658551372,1
19054.731,25070.286,597565.204391766,2,0.00875352187005424,-0.544688595163153,0.00875352187005424,1
19036.748,25082.809,534478.567203418,2,0.00716197243913529,-0.52437146166444,0.00716197243913529,1
19047.753,25074.112,654599.884051111,2,0.0103450713009732,-0.539815075105225,0.0103450713009732,1
18980.05,25036.277,0,2,0.000795774715459477,0,0.000795774715459477,0
19046.821,25070.14,654599.884051111,2,0.0103450713009732,-0.545022430162748,0.0103450713009732,1
19042.865,25070.067,654599.884051111,2,0.0103450713009732,-0.542192241485597,0.0103450713009732,1
19046.948,25061.243,654599.884051111,2,0.0103450713009732,-0.557254100160204,0.0103450713009732,1
19030.915,25075.779,462872.016976468,2,0.00557042300821634,-0.541200167858789,0.00557042300821634,1
19060.99,25047.658,327299.942025555,2,0.00318309886183791,-0.528772434015818,0.00318309886183791,1
19053.714,25072.244,626731.67372469,2,0.00954929658551372,-0.542693799808036,0.00954929658551372,1
19033.261,25050.113,327299.942025555,2,0.00318309886183791,-0.582594733208068,0.00318309886183791,1
19059.76,25064.445,626731.67372469,2,0.00954929658551372,-0.555122010605125,0.00954929658551372,1
19023.723,25094.434,327299.942025555,2,0.00318309886183791,-0.472596024624371,0.00318309886183791,1
19032.371,25043.175,188966.709634203,2,0.00159154943091895,-0.584190931079063,0.00159154943091895,1
19040.973,25064.099,654599.884051111,2,0.0103450713009732,-0.55713495730109,0.0103450713009732,1
19007.903,25094.142,188966.709634203,2,0.00159154943091895,-0.474729357429809,0.00159154943091895,1
19062.67,25068.454,566900.12890261,2,0.00795774715459477,-0.545058444124413,0.00795774715459477,1
19055.805,25064.372,626731.67372469,2,0.00954929658551372,-0.552863130499533,0.00954929658551372,1
15831.993,24889.231,0,2,0.000795774715459477,0,0.000795774715459477,0
18768.972,29682.784,267239.283601709,2,0.00238732414637843,-0.294816330523504,0.00238732414637843,1
18290.662,29172.634,0,2,0.000795774715459477,0,0.000795774715459477,0
18363.086,29157.16,188966.709634203,2,0.00159154943091895,-0.262491020043535,0.00159154943091895,1
18399.246,29187.491,0,2,0.000795774715459477,0,0.000795774715459477,0
18369.781,29173.104,188966.709634203,2,0.00159154943091895,-0.248912028628635,0.00159154943091895,1
15814.862,29529.426,0,2,0.000795774715459477,0,0.000795774715459477,0
14511.789,25771.629,0,2,0.000795774715459477,0,0.000795774715459477,0
17602.767,28448.99,0,2,0.000795774715459477,0,0.000795774715459477,0
18905.118,26122.593,327299.942025555,2,0.00318309886183791,0.877022041961899,0.00238732414637843,1
14976.515,26194.512,0,2,0.000795774715459477,0,0.000795774715459477,0
15039.136,26172.924,0,2,0.000795774715459477,0,0.000795774715459477,0
15647.598,24850.233,0,2,0.000795774715459477,0,0.000795774715459477,0
15596.634,24817.651,597565.204391766,2,0.00875352187005424,0.213995926403462,0.00159154943091895,1
15638.968,24831.286,188966.709634203,2,0.00159154943091895,-0.0494020475732078,0.00159154943091895,1
15560.218,24805.114,188966.709634203,2,0.00159154943091895,-0.129031523594958,0.00159154943091895,1
15578.144,24796.545,188966.709634203,2,0.00159154943091895,0.0225904265076219,0.00159154943091895,1
15613.358,24823.892,267239.283601709,2,0.00238732414637843,0.257534314688945,0.00159154943091895,1
15639.985,24829.327,188966.709634203,2,0.00159154943091895,-0.0516889591946047,0.00159154943091895,1
14757.41,29263.71,188966.709634203,2,0.00159154943091895,0,0.00159154943091895,1
14746.391,29273.395,188966.709634203,2,0.00159154943091895,0,0.00159154943091895,1
14771.944,29284.743,0,2,0.000795774715459477,0,0.000795774715459477,0
16648.71,27801.521,906252.502920394,2,0.0190985931710274,-0.0947083235925041,0.0190985931710274,1
16644.67,27807.379,779129.703547243,2,0.0143239448782706,-0.0524865565238334,0.0143239448782706,1
16647.168,27840.056,377933.419268407,2,0.00397887357729738,0.0530951165509511,0.00238732414637843,1
19052.665,28178.094,534478.567203418,2,0.00716197243913529,0.211808400928559,0.00716197243913529,1
19056.493,28187.064,534478.567203418,2,0.00716197243913529,0.124319815727541,0.00716197243913529,1
19033.992,28169.839,681329.160941835,2,0.0111408460164327,0.445678436192877,0.0111408460164327,1
19056.706,28172.236,566900.12890261,2,0.00795774715459477,0.287046869454449,0.00795774715459477,1
19039.882,28172.915,755866.838536813,2,0.0135281701628111,0.401373474415005,0.0135281701628111,1
19026.152,28164.751,707048.684957184,2,0.0119366207318921,0.569622448701792,0.0119366207318921,1
19053.512,28187.998,534478.567203418,2,0.00716197243913529,0.116117469251949,0.00716197243913529,1
19023.413,28148.879,534478.567203418,2,0.00716197243913529,0.782900941814111,0.00636619772367581,1
19018.934,26048.553,779129.703547243,2,0.0143239448782706,0.670906878519721,0.000795774715459477,1
18987.572,26097.415,462872.016976468,2,0.00557042300821634,0.959461056748246,0.00238732414637843,1
17586.008,27618.076,0,2,0.000795774715459477,0,0.000795774715459477,0
19054,27192,377933.419268407,1,0.00397887357729738,0.319661092869895,0.00397887357729738,1
19037,27205,377933.419268407,1,0.00397887357729738,0.478696335725847,0.00397887357729738,1
19054,27201,422542.408226543,1,0.00477464829275686,0.310230337462879,0.00477464829275686,1
19045,27192,377933.419268407,1,0.00397887357729738,0.291698583599629,0.00397887357729738,1
18966,26160,999917.839524511,1,0.0230774667483248,0.986831199822881,0.0135281701628111,1
19055,27201,422542.408226543,1,0.00477464829275686,0.302650872434496,0.00477464829275686,1
16859,27666,801717.850805127,1,0.0151197195937301,0.177691890505538,0.0151197195937301,1
16904,27678,597565.204391766,1,0.00875352187005424,-0.0610032930934112,0.00875352187005424,1
17007,26415,886332.432950245,1,0.018302818455568,0.986158431735728,0.0127323954473516,1
17032,26443,1052122.11166257,1,0.0254647908947033,0.993808898135252,0.0190985931710274,1
15710,26116,0,1,0.000795774715459477,0,0.000795774715459477,0
18999,26158,597565.204391766,1,0.00875352187005424,0.874420854402247,0.00636619772367581,1
18407,26842,681329.160941835,1,0.0111408460164327,-0.227313970010416,0.0111408460164327,1
18368,26851,597565.204391766,1,0.00875352187005424,-0.217449526262311,0.00875352187005424,1
18384,26862,534478.567203418,1,0.00716197243913529,-0.168466786685976,0.00716197243913529,1
18391,26840,626731.67372469,1,0.00954929658551372,-0.142508703685479,0.00954929658551372,1
18350,26837,566900.12890261,1,0.00795774715459477,-0.266808448692596,0.00795774715459477,1
18351,26848,654599.884051111,1,0.0103450713009732,-0.222837315973299,0.0103450713009732,1
18413,26848,597565.204391766,1,0.00875352187005424,-0.209784779186329,0.00875352187005424,1
18381,26833,377933.419268407,1,0.00397887357729738,-0.142475737155098,0.00397887357729738,1
18408,26850,654599.884051111,1,0.0103450713009732,-0.195420506177808,0.0103450713009732,1
18371,26853,566900.12890261,1,0.00795774715459477,-0.169721302459932,0.00795774715459477,1
18375,26847,654599.884051111,1,0.0103450713009732,-0.217366806841198,0.0103450713009732,1
18392,26862,462872.016976468,1,0.00557042300821634,-0.14627271725326,0.00557042300821634,1
18379,26844,534478.567203418,1,0.00716197243913529,-0.226958108367295,0.00716197243913529,1
18358,26856,566900.12890261,1,0.00795774715459477,-0.175088328632074,0.00795774715459477,1
18420,26847,534478.567203418,1,0.00716197243913529,-0.218601750503209,0.00716197243913529,1
18394,26851,707048.684957184,1,0.0119366207318921,-0.171485277160818,0.0119366207318921,1
18400,26847,681329.160941835,1,0.0111408460164327,-0.204081887918132,0.0111408460164327,1
18414,26847,566900.12890261,1,0.00795774715459477,-0.211817301190377,0.00795774715459477,1
18359,26849,597565.204391766,1,0.00875352187005424,-0.221060346565899,0.00875352187005424,1
17210,25008,499958.919762255,1,0.00636619772367581,0.236593798462703,0.00636619772367581,1
19046,26048,801717.850805127,1,0.0151197195937301,0.869413628576816,0.0135281701628111,1
17226,24998,499958.919762255,1,0.00636619772367581,0.0903006829261174,0.00636619772367581,1
18399,26849,681329.160941835,1,0.0111408460164327,-0.204724263696305,0.0111408460164327,1
17249,25012,267239.283601709,1,0.00238732414637843,0.0419207504463885,0.00238732414637843,1
18361,26857,566900.12890261,1,0.00795774715459477,-0.174333878947733,0.00795774715459477,1
18366,26850,566900.12890261,1,0.00795774715459477,-0.215589765739782,0.00795774715459477,1
19028,26127,499958.919762255,1,0.00636619772367581,0.492807348559776,0.00636619772367581,1
19033,26081,731864.919400882,1,0.0127323954473516,0.639066403678704,0.0127323954473516,1
19007,26098,534478.567203418,1,0.00716197243913529,0.810486338338226,0.00636619772367581,1
15285,24748,534478.567203418,1,0.00716197243913529,0.638082139717437,0.00238732414637843,1
15296,24788,327299.942025555,1,0.00318309886183791,0.512917937312229,0.00318309886183791,1
14629,24769,654599.884051111,1,0.0103450713009732,-0.226154803775572,0.0103450713009732,1
18619,27141,462872.016976468,1,0.00557042300821634,-0.0565811921699392,0.00557042300821634,1
14609,24770,377933.419268407,1,0.00397887357729738,-0.149416585654651,0.00397887357729738,1
18698,27186,0,1,0.000795774715459477,0,0.000795774715459477,0
15320,24747,681329.160941835,1,0.0111408460164327,0.463209763756853,0.0103450713009732,1
15253,24756,462872.016976468,1,0.00557042300821634,0.512421138551494,0.00159154943091895,1
15297,24772,499958.919762255,1,0.00636619772367581,0.698808691002993,0.00477464829275686,1
14574,24750,377933.419268407,1,0.00397887357729738,-0.0190104632245534,0.00397887357729738,1
19025,26059,755866.838536813,1,0.0135281701628111,0.839353523320053,0.0127323954473516,1
15325,24803,0,1,0.000795774715459477,0,0.000795774715459477,0
15244,24761,422542.408226543,1,0.00477464829275686,0.443925291327581,0.00238732414637843,1
15345,24773,534478.567203418,1,0.00716197243913529,-0.0790197999016458,0.00716197243913529,1
15268,24785,0,1,0.000795774715459477,0,0.000795774715459477,0
15420,24809,0,1,0.000795774715459477,0,0.000795774715459477,0
15332,24780,377933.419268407,1,0.00397887357729738,0.262064038138405,0.00397887357729738,1
19007,27102,267239.283601709,1,0.00238732414637843,-0.0818919882449374,0.00159154943091895,1
16820,27749,566900.12890261,1,0.00795774715459477,0.86460140445854,0.00477464829275686,1
16847,27780,422542.408226543,1,0.00477464829275686,0.622052297436756,0.00397887357729738,1
16826,27752,499958.919762255,1,0.00636619772367581,0.859867458163498,0.00477464829275686,1
16856,27761,597565.204391766,1,0.00875352187005424,0.789935757533428,0.00795774715459477,1
16830,27735,779129.703547243,1,0.0143239448782706,0.8654164607485,0.0127323954473516,1
16844,27766,566900.12890261,1,0.00795774715459477,0.867855120421118,0.00716197243913529,1
16838,27767,566900.12890261,1,0.00795774715459477,0.743570566723379,0.00716197243913529,1
14361,25246,566900.12890261,1,0.00795774715459477,-0.202785712349085,0.00795774715459477,1
17456,28117,0,1,0.000795774715459477,0,0.000795774715459477,0
14338,25263,626731.67372469,1,0.00954929658551372,0.17818367237294,0.00954929658551372,1
15642,25577,188966.709634203,1,0.00159154943091895,-0.140904753305244,0.00159154943091895,1
16440,26422,707048.684957184,1,0.0119366207318921,-0.626702265901213,0.0119366207318921,1
15660,25534,188966.709634203,1,0.00159154943091895,-0.0875933875451878,0.00159154943091895,1
16410,26423,1117942.13054577,1,0.0286478897565412,-0.51563562406969,0.0286478897565412,1
15666,25558,267239.283601709,1,0.00238732414637843,-0.0819580699387958,0.00238732414637843,1
16413,26428,944833.548171017,1,0.0206901426019464,-0.526243975917431,0.0206901426019464,1
16414,26424,1117942.13054577,1,0.0286478897565412,-0.525706879820304,0.0286478897565412,1
16397,26406,944833.548171017,1,0.0206901426019464,-0.465277861121272,0.0206901426019464,1
19032,27216,267239.283601709,1,0.00238732414637843,0.565857560950254,0.00238732414637843,1
19029,27228,188966.709634203,1,0.00159154943091895,0.803916566515852,0.00159154943091895,1
19004,27204,0,1,0.000795774715459477,0,0.000795774715459477,0
15584,24853,963544.939844225,1,0.0214859173174059,-0.102777586382169,0.0214859173174059,1
15573,24866,499958.919762255,1,0.00636619772367581,-0.216691855342671,0.00636619772367581,1
15570,24853,865954.250725478,1,0.0175070437401085,-0.219677280129583,0.0175070437401085,1
14184,24740,327299.942025555,1,0.00318309886183791,-0.21096799340925,0.00318309886183791,1
18825,25370,462872.016976468,1,0.00557042300821634,-0.434111076828053,0.00557042300821634,1
18802,25331,0,1,0.000795774715459477,0,0.000795774715459477,0
18831,25412,0,1,0.000795774715459477,0,0.000795774715459477,0
18856,25362,0,1,0.000795774715459477,0,0.000795774715459477,0
18856,25384,327299.942025555,1,0.00318309886183791,-0.444022420381198,0.00318309886183791,1
18853,25401,327299.942025555,1,0.00318309886183791,-0.391141096096931,0.00318309886183791,1
18818,25384,462872.016976468,1,0.00557042300821634,-0.412870135840763,0.00557042300821634,1
14829,24742,981899.826076666,1,0.0222816920328653,-0.468862805274269,0.0214859173174059,1
14848,24749,779129.703547243,1,0.0143239448782706,-0.703466949732772,0.0143239448782706,1
14818,24760,906252.502920394,1,0.0190985931710274,-0.458971477156092,0.018302818455568,1
14816,24766,707048.684957184,1,0.0119366207318921,-0.57875134344146,0.0119366207318921,1
14825,24747,1035013.29484182,1,0.0246690161792438,-0.459147062268357,0.0238732414637843,1
14836,24738,944833.548171017,1,0.0206901426019464,-0.592916843948531,0.0206901426019464,1
14796,24750,597565.204391766,1,0.00875352187005424,-0.449121028462397,0.00795774715459477,1
14858,24784,188966.709634203,1,0.00159154943091895,-0.595746974903004,0.00159154943091895,1
14805,24768,499958.919762255,1,0.00636619772367581,-0.488398448398477,0.00636619772367581,1
14882,24767,327299.942025555,1,0.00318309886183791,-0.637634658600604,0.00318309886183791,1
18798,25372,327299.942025555,1,0.00318309886183791,-0.410271154454491,0.00318309886183791,1
18856,25391,327299.942025555,1,0.00318309886183791,-0.431670974995473,0.00318309886183791,1
14872,24761,654599.884051111,1,0.0103450713009732,-0.746867387073682,0.0103450713009732,1
18816,25370,499958.919762255,1,0.00636619772367581,-0.429742481510382,0.00636619772367581,1
14826,24753,1068957.13440684,1,0.0262605656101627,-0.470749133340782,0.0254647908947033,1
18801,25375,377933.419268407,1,0.00397887357729738,-0.409712595287597,0.00397887357729738,1
14872,24755,707048.684957184,1,0.0119366207318921,-0.751105351596964,0.0119366207318921,1
14828,24746,1035013.29484182,1,0.0246690161792438,-0.472235671308949,0.0238732414637843,1
14828,24770,597565.204391766,1,0.00875352187005424,-0.588855696666546,0.00875352187005424,1
14830,24736,906252.502920394,1,0.0190985931710274,-0.457312456477711,0.018302818455568,1
14848,24746,823686.790988886,1,0.0159154943091895,-0.702862322055255,0.0159154943091895,1
14827,24753,1052122.11166257,1,0.0254647908947033,-0.472456214002058,0.0246690161792438,1
14825,24768,681329.160941835,1,0.0111408460164327,-0.591772668449278,0.0111408460164327,1
14862,24764,626731.67372469,1,0.00954929658551372,-0.750051817294155,0.00954929658551372,1
14857,24773,462872.016976468,1,0.00557042300821634,-0.651187442838105,0.00557042300821634,1
15327,27875,188966.709634203,1,0.00159154943091895,0,0.00159154943091895,1
14824,24745,1017616.87444212,1,0.0238732414637843,-0.340451674911399,0.0230774667483248,1
15363,27853,0,1,0.000795774715459477,0,0.000795774715459477,0
14831,24762,801717.850805127,1,0.0151197195937301,-0.601235201368204,0.0151197195937301,1
15335,27869,188966.709634203,1,0.00159154943091895,0,0.00159154943091895,1
14834,24750,1017616.87444212,1,0.0238732414637843,-0.60189175630758,0.0238732414637843,1
14813,24738,845084.816453086,1,0.016711269024649,-0.312898879846544,0.0159154943091895,1
14813,24749,944833.548171017,1,0.0206901426019464,-0.348501177003599,0.0198943678864869,1
14827,24759,865954.250725478,1,0.0175070437401085,-0.482104540527843,0.016711269024649,1
14805,24755,681329.160941835,1,0.0111408460164327,-0.458138877762234,0.0103450713009732,1
14829,24750,1068957.13440684,1,0.0262605656101627,-0.475320991840171,0.0254647908947033,1
15808,24854,0,1,0.000795774715459477,0,0.000795774715459477,0
18697,26871,654599.884051111,1,0.0103450713009732,-0.220334902819632,0.0103450713009732,1
18681,26883,327299.942025555,1,0.00318309886183791,-0.221380854434298,0.00318309886183791,1
14774,24969,267239.283601709,1,0.00238732414637843,0.184073325070518,0.00238732414637843,1
16813,27661,499958.919762255,1,0.00636619772367581,0.624277540508796,0.00557042300821634,1
16950,27653,566900.12890261,1,0.00795774715459477,-0.537762508399584,0.00795774715459477,1
16909,27671,566900.12890261,1,0.00795774715459477,-0.147146087185243,0.00795774715459477,1
14138,24748,499958.919762255,1,0.00636619772367581,-0.290664253528995,0.00636619772367581,1
18997,24809,0,1,0.000795774715459477,0,0.000795774715459477,0
15332,25609,0,1,0.000795774715459477,0,0.000795774715459477,0
14751,24952,267239.283601709,1,0.00238732414637843,0.307758776177693,0.00238732414637843,1
14434,24953,188966.709634203,1,0.00159154943091895,0.709716312593149,0.00159154943091895,1
18318,27261,731864.919400882,1,0.0127323954473516,-0.654810774109311,0.0127323954473516,1
18345,27273,499958.919762255,1,0.00636619772367581,-0.58885295788263,0.00636619772367581,1
18334,27288,267239.283601709,1,0.00238732414637843,-0.589024074727415,0.00238732414637843,1
19042,27311,731864.919400882,1,0.0127323954473516,0.492249349644919,0.0127323954473516,1
16283,28361,188966.709634203,1,0.00159154943091895,0,0.00159154943091895,1
19054,27305,462872.016976468,1,0.00557042300821634,0.696488549370641,0.00557042300821634,1
18637,27170,327299.942025555,1,0.00318309886183791,-0.0580831902849151,0.00318309886183791,1
18588,27182,188966.709634203,1,0.00159154943091895,-0.0319908615146159,0.00159154943091895,1
16306,28404,0,1,0.000795774715459477,0,0.000795774715459477,0
16940,27666,566900.12890261,1,0.00795774715459477,-0.421148894003763,0.00795774715459477,1
16975,27668,267239.283601709,1,0.00238732414637843,-0.535303437358799,0.00238732414637843,1
18633,27154,377933.419268407,1,0.00397887357729738,-0.0872953506722599,0.00397887357729738,1
16937,27676,462872.016976468,1,0.00557042300821634,-0.349899244745802,0.00557042300821634,1
18581,27147,707048.684957184,1,0.0119366207318921,-0.145649492011938,0.0119366207318921,1
18617,27177,267239.283601709,1,0.00238732414637843,-0.0163640611966397,0.00238732414637843,1
16927,27660,707048.684957184,1,0.0119366207318921,-0.338932865403324,0.0119366207318921,1
18636,27152,377933.419268407,1,0.00397887357729738,-0.104420218241147,0.00397887357729738,1
18578,27160,422542.408226543,1,0.00477464829275686,-0.124236229191517,0.00477464829275686,1
18585,27155,534478.567203418,1,0.00716197243913529,-0.125521043182139,0.00716197243913529,1
17058,26447,755866.838536813,1,0.0135281701628111,0.85845302905877,0.0111408460164327,1
17052,26448,845084.816453086,1,0.016711269024649,0.859655404792096,0.0127323954473516,1
18565,27166,188966.709634203,1,0.00159154943091895,-0.0971926924614655,0.00159154943091895,1
17073,26403,566900.12890261,1,0.00795774715459477,0.891723351258028,0.00716197243913529,1
16901,27665,654599.884051111,1,0.0103450713009732,-0.14637532514863,0.0103450713009732,1
